target_name,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,x_mm,y_mm,z_mm,nx,ny,nz,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,x_m,y_m,z_m
Target_084,-1.8356633674699792,-118.18095484596776,-110.49078352093247,-41.32826163309976,90.0,-1.8356633674699694,110.0,-120.0,0.0,0.0,0.0,-1.0,-0.03203836972059771,-2.0626467752128854,-1.9284279655485645,-0.7213142396232395,1.5707963267948966,-0.03203836972059754,0.11,-0.12,0.0
Target_085,-1.8036620471088156,-119.12725365267795,-108.81048851278092,-42.06225783454113,90.0,-1.8036620471088058,120.0,-120.0,0.0,0.0,0.0,-1.0,-0.031479841315309905,-2.079162805097672,-1.899101285251495,-0.734124890035523,1.5707963267948966,-0.03147984131530973,0.12,-0.12,0.0
Target_086,-1.7727540577949439,-120.07782690167346,-107.11118266208854,-42.810990436238015,90.0,-1.772754057794935,130.0,-120.0,0.0,0.0,0.0,-1.0,-0.030940395136611617,-2.095753438074023,-1.86944280315851,-0.7471927391521569,1.5707963267948966,-0.030940395136611464,0.13,-0.12,0.0
Target_087,-1.742884471419103,-121.03341945429139,-105.39192802746749,-43.574652518241095,90.0,-1.7428844714190932,140.0,-120.0,0.0,0.0,0.0,-1.0,-0.030419072508144355,-2.112431674424743,-1.8394361491042004,-0.7605211568557456,1.5707963267948966,-0.030419072508144185,0.14,-0.12,0.0
Target_088,-0.7759360784718679,-120.84642120453323,-105.729206395147,-43.42437240031978,90.0,-0.7759360784718587,140.0,-110.0,0.0,0.0,0.0,-1.0,-0.013542639354347186,-2.1091679392709968,-1.84532276711596,-0.7578982739977334,1.5707963267948966,-0.013542639354347026,0.14,-0.11,0.0
Target_089,-0.7892805546235779,-119.888652326482,-107.45024858492172,-42.66109908859627,90.0,-0.7892805546235688,130.0,-110.0,0.0,0.0,0.0,-1.0,-0.013775544400148389,-2.092451718875871,-1.875360619893262,-0.744576641615557,1.5707963267948966,-0.01377554440014823,0.13,-0.11,0.0
Target_090,-0.8030914419859436,-118.93567382736771,-109.1516013764803,-41.91272479615196,90.0,-0.8030914419859345,120.0,-110.0,0.0,0.0,0.0,-1.0,-0.014016589857243744,-2.0758191063656124,-1.9050548278439559,-0.731515046175121,1.5707963267948966,-0.014016589857243586,0.12,-0.11,0.0
Target_091,-0.8173935942602786,-117.98673104122386,-110.83420144411829,-41.17906751465787,90.0,-0.8173935942602693,110.0,-110.0,0.0,0.0,0.0,-1.0,-0.014266209504552485,-2.059256930334354,-1.934421739018518,-0.7187103110318183,1.5707963267948966,-0.014266209504552322,0.11,-0.11,0.0
Target_092,-0.8322136603718986,-117.04107750796706,-112.49891554401083,-40.46000694802214,90.0,-0.8322136603718895,100.0,-110.0,0.0,0.0,0.0,-1.0,-0.014524868453563487,-2.042752162595905,-1.9634764811660168,-0.7061603366227686,1.5707963267948966,-0.014524868453563329,0.1,-0.11,0.0
Target_093,-0.8475802492970503,-116.09796933946026,-114.14654646042871,-39.75548420011101,90.0,-0.847580249297041,90.0,-110.0,0.0,0.0,0.0,-1.0,-0.014793066025107882,-2.0262918198530078,-1.9922330655151603,-0.6938640950165215,1.5707963267948966,-0.01479306602510772,0.09,-0.11,0.0
Target_094,-0.8635241133611395,-115.15665961453217,-115.77783814504619,-39.06550224042165,90.0,-0.8635241133611304,80.0,-110.0,0.0,0.0,0.0,-1.0,-0.015071338948516644,-2.0098628658719706,-2.0207044764721402,-0.6818216380405793,1.5707963267948966,-0.015071338948516484,0.08,-0.11,0.0
Target_095,-0.8800783524651887,-114.21639269980389,-117.39348014770258,-38.39012715249355,90.0,-0.8800783524651796,70.0,-110.0,0.0,0.0,0.0,-1.0,-0.015360264926044698,-1.9934521123623932,-2.0489027489520093,-0.6700341190702876,1.5707963267948966,-0.015360264926044538,0.07,-0.11,0.0
Target_096,-0.897278642077741,-113.27639839236096,-118.99411141814716,-37.7294901894919,90.0,-0.8972786420777317,60.0,-110.0,0.0,0.0,0.0,-1.0,-0.015660466612080315,-1.9770461167475102,-2.076839034731647,-0.6585038289055329,1.5707963267948966,-0.015660466612080152,0.06,-0.11,0.0
Target_097,-0.9151634882764543,-112.3358857761016,-120.5803235423486,-37.08379068154977,90.0,-0.915163488276445,50.0,-110.0,0.0,0.0,0.0,-1.0,-0.015972616064460654,-1.9606310749372386,-2.1045236589340153,-0.6472342465134355,1.5707963267948966,-0.01597261606446049,0.05,-0.11,0.0
Target_098,-0.9337745136524489,-111.39403667588661,-122.15266346317173,-36.453299860941684,90.0,-0.9337745136524396,40.0,-110.0,0.0,0.0,0.0,-1.0,-0.016297439734443975,-1.9441927070815408,-2.131966167512926,-0.6362301057902234,1.5707963267948966,-0.01629743973444381,0.04,-0.11,0.0
Target_099,-0.9531567785155424,-110.44999858213077,-123.71163572302675,-35.83836569484245,90.0,-0.953156778515533,30.0,-110.0,0.0,0.0,0.0,-1.0,-0.016635724072798563,-1.9277161340812505,-2.1591753663946527,-0.6254974799087861,1.5707963267948966,-0.0166357240727984,0.03,-0.11,0.0
Target_100,-0.9733591425822463,-109.50287690274314,-125.25770425497987,-35.23941884227696,90.0,-0.973359142582237,20.0,-110.0,0.0,0.0,0.0,-1.0,-0.01698832184244914,-1.9111857423589182,-2.1861593527387098,-0.6150438852870613,1.5707963267948966,-0.016988321842448976,0.02,-0.11,0.0
Target_101,-0.9944346732139415,-108.55172637866877,-126.79129373833169,-34.65697988299955,90.0,-0.9944346732139322,10.0,-110.0,0.0,0.0,0.0,-1.0,-0.01735615924357714,-1.894585034031751,-2.212925538597158,-0.6048784077557813,1.5707963267948966,-0.017356159243576978,0.01,-0.11,0.0
Target_102,-1.016441107332854,-107.59554147278698,-128.312790524402,-34.09166800281102,90.0,-1.0164411073328448,0.0,-110.0,0.0,0.0,0.0,-1.0,-0.017740243975575384,-1.8778964591662415,-2.2394806670725966,-0.5950118541458518,1.5707963267948966,-0.01774024397557522,0.0,-0.11,0.0
Target_103,-1.0394413754155019,-106.63324550835452,-129.82254312778772,-33.544211363857755,90.0,-1.0394413754154925,-10.0,-110.0,0.0,0.0,0.0,-1.0,-0.01814167438245895,-1.861101226208241,-2.2658308208922335,-0.5854569332842154,1.5707963267948966,-0.018141674382458787,-0.01,-0.11,0.0
Target_104,-1.0635041974958797,-105.66367829094227,-131.32086226725121,-33.015459441806485,90.0,-1.0635041974958703,-20.0,-110.0,0.0,0.0,0.0,-1.0,-0.018561649855083132,-1.8441790859449976,-2.2919814231215194,-0.5762284713181723,1.5707963267948966,-0.01856164985508297,-0.02,-0.11,0.0
Target_105,-1.0887047629649662,-104.68558189482911,-132.8080204281497,-32.506397677021184,90.0,-1.0887047629649569,-30.0,-110.0,0.0,0.0,0.0,-1.0,-0.019001482695883084,-1.8271080834309323,-2.3179372295271015,-0.567343667426656,1.5707963267948966,-0.01900148269588292,-0.03,-0.11,0.0
Target_106,-1.1151255082046294,-103.69758422838996,-134.28425090437202,-32.01816486723807,90.0,-1.11512550820462,-40.0,-110.0,0.0,0.0,0.0,-1.0,-0.019462611691145826,-1.8098642711495483,-2.343702311855465,-0.5588223973796774,1.5707963267948966,-0.019462611691145663,-0.04,-0.11,0.0
Target_107,-1.1428570088400258,-102.6981799096803,-135.74974626140545,-31.552073828914274,90.0,-1.1428570088400165,-50.0,-110.0,0.0,0.0,0.0,-1.0,-0.01994661768375239,-1.792421375229414,-2.369280031008388,-0.5506875741468881,1.5707963267948966,-0.01994661768375223,-0.05,-0.11,0.0
Target_108,-1.1719990067577317,-101.68570787868398,-137.20465614255846,-31.109635978757538,90.0,-1.1719990067577224,-60.0,-110.0,0.0,0.0,0.0,-1.0,-0.02045524149802569,-1.7747504047041742,-2.3946729987543076,-0.5429655769262077,1.5707963267948966,-0.02045524149802553,-0.06,-0.11,0.0
Target_109,-1.2026615961762879,-100.65832504075803,-138.64908431641732,-30.69259064282467,90.0,-1.202661596176279,-70.0,-110.0,0.0,0.0,0.0,-1.0,-0.02099040464056667,-1.756819191503883,-2.4198830261967137,-0.5356867626840934,1.5707963267948966,-0.020990404640566514,-0.07,-0.11,0.0
Target_110,-1.2349665981725217,-99.61397506917791,-140.08308483390977,-30.302940096912366,90.0,-1.2349665981725124,-80.0,-110.0,0.0,0.0,0.0,-1.0,-0.02155423329026429,-1.7385918459567007,-2.4449110567022596,-0.5288860777257304,1.5707963267948966,-0.021554233290264128,-0.08,-0.11,0.0
Target_111,-1.2690491594260824,-98.55035128366654,-141.5066571260512,-29.94299159028226,90.0,-1.269049159426073,-90.0,-110.0,0.0,0.0,0.0,-1.0,-0.022149086201651572,-1.7200281088970015,-2.4697570803402904,-0.5226037911473984,1.5707963267948966,-0.02214908620165141,-0.09,-0.11,0.0
Target_112,-1.305059618887125,-97.46485225388585,-142.9197398261465,-29.61540791996763,90.0,-1.3050596188871157,-100.0,-110.0,0.0,0.0,0.0,-1.0,-0.022777587284402708,-1.7010825768001243,-2.4944200260599247,-0.5168863775246405,1.5707963267948966,-0.022777587284402545,-0.1,-0.11,0.0
Target_113,-1.3431656960481342,-96.35452843600447,-144.32220303974105,-29.323268524254466,90.0,-1.3431656960481249,-110.0,-110.0,0.0,0.0,0.0,-1.0,-0.023442663795881332,-1.6817037704147804,-2.5188976267752503,-0.5117875831946591,1.5707963267948966,-0.02344266379588117,-0.11,-0.11,0.0
Target_114,-1.3835550671020211,-95.21601771612742,-145.71383870774173,-29.070143576130896,90.0,-1.3835550671020118,-120.0,-110.0,0.0,0.0,0.0,-1.0,-0.02414759130358135,-1.661833009783675,-2.5431862511700527,-0.507369719430963,1.5707963267948966,-0.024147591303581187,-0.12,-0.11,0.0
Target_115,-1.4264384112838613,-94.04546718070043,-147.09434860728794,-28.860184212011653,90.0,-1.426438411283852,-130.0,-110.0,0.0,0.0,0.0,-1.0,-0.024896046853820415,-1.6414030488794915,-2.56728069427351,-0.5037052372316886,1.5707963267948966,-0.024896046853820252,-0.13,-0.11,0.0
Target_116,-1.4720530301741626,-92.83843772895881,-148.463329403756,-28.698232867285206,90.0,-1.4720530301741532,-140.0,-110.0,0.0,0.0,0.0,-1.0,-0.025692172140498574,-1.6203364107780582,-2.591173916568452,-0.5008786530381797,1.5707963267948966,-0.02569217214049841,-0.14,-0.11,0.0
Target_117,0.37003822107265893,-92.41812669980274,-148.92685588617206,-28.65501741402521,90.0,0.37003822107266804,-140.0,-100.0,0.0,0.0,0.0,-1.0,0.0064583853159405616,-1.613000599436839,-2.5992639798568,-0.500124401091051,1.5707963267948966,0.00645838531594072,-0.14,-0.1,0.0
Target_118,0.358451354031305,-93.65162693590511,-147.5471696538703,-28.801203410224595,90.0,0.3584513540313141,-130.0,-100.0,0.0,0.0,0.0,-1.0,0.006256156336078122,-1.6345292398809528,-2.575183912458699,-0.5026758280450383,1.5707963267948966,0.00625615633607828,-0.13,-0.1,0.0
Target_119,0.34756873807105193,-94.84544072452664,-146.15645710707662,-28.998102168396763,90.0,0.34756873807106103,-120.0,-100.0,0.0,0.0,0.0,-1.0,0.006066218856341621,-1.655365221148106,-2.5509113995683537,-0.5061123596682306,1.5707963267948966,0.00606621885634178,-0.12,-0.1,0.0
Target_120,0.33732800584729583,-96.00450350524895,-144.75511315031468,-29.24038334443634,90.0,0.33732800584730493,-110.0,-100.0,0.0,0.0,0.0,-1.0,0.005887484361221997,-1.6755946829090314,-2.5264533335699326,-0.5103409639057253,1.5707963267948966,0.005887484361222156,-0.11,-0.1,0.0
Target_121,0.32767394893894863,-97.13307307020503,-143.3434232593379,-29.52350367045706,90.0,0.32767394893895774,-100.0,-100.0,0.0,0.0,0.0,-1.0,0.005718989281996434,-1.695291937655315,-2.5018146969552677,-0.5152823457741066,1.5707963267948966,0.005718989281996593,-0.1,-0.1,0.0
Target_122,0.31855751854600656,-98.23484393356145,-141.9215800691129,-29.843575997325658,90.0,0.31855751854601566,-90.0,-100.0,0.0,0.0,0.0,-1.0,0.005559877555610714,-1.714521466823425,-2.4769988518387818,-0.5208686617224831,1.5707963267948966,0.005559877555610873,-0.09,-0.1,0.0
Target_123,0.3099349891490324,-99.31304022042781,-140.4896965365607,-30.1972632430115,90.0,0.3099349891490415,-80.0,-100.0,0.0,0.0,0.0,-1.0,0.005409386027783514,-1.7333395420120203,-2.4520077696906584,-0.5270416686820112,1.5707963267948966,0.0054093860277836725,-0.08,-0.1,0.0
Target_124,0.30176725492569045,-100.37049151754809,-139.04781639980666,-30.58169208264524,90.0,0.30176725492569956,-70.0,-100.0,0.0,0.0,0.0,-1.0,0.005266832173158375,-1.751795548826254,-2.426842213885194,-0.5337512176732413,1.5707963267948966,0.0052668321731585335,-0.07,-0.1,0.0
Target_125,0.29401923495701,-101.40969514953724,-137.5959224856557,-30.99438236480706,90.0,0.294019234957019,-60.0,-100.0,0.0,0.0,0.0,-1.0,0.0051316037141946325,-1.7699330738031482,-2.4015018846935923,-0.5409540218879494,1.5707963267948966,0.0051316037141947895,-0.06,-0.1,0.0
Target_126,0.28665936807951475,-102.43286759094275,-136.13394328880702,-31.433189120250226,90.0,0.28665936807952397,-50.0,-100.0,0.0,0.0,0.0,-1.0,0.005003149804673867,-1.787790801721343,-2.37598553411292,-0.5486126445504262,1.5707963267948966,0.005003149804674027,-0.05,-0.1,0.0
Target_127,0.2796591819973139,-103.4419871436078,-134.66175814908388,-31.89625470730831,90.0,0.27965918199732287,-40.0,-100.0,0.0,0.0,0.0,-1.0,0.004880973509287179,-1.8054032604616006,-2.350291056225819,-0.5566946636972703,1.5707963267948966,0.004880973509287336,-0.04,-0.1,0.0
Target_128,0.27299292421557364,-104.43882956009136,-133.1792012786998,-32.38196916120888,90.0,0.27299292421558274,-30.0,-100.0,0.0,0.0,0.0,-1.0,0.004764625362209118,-1.8228014427527752,-2.3244155574895538,-0.5651719801423614,1.5707963267948966,0.004764625362209277,-0.03,-0.1,0.0
Target_129,0.2666372446834745,-105.42499794617211,-131.6860648344409,-32.88893721938696,90.0,0.2666372446834837,-20.0,-100.0,0.0,0.0,0.0,-1.0,0.004653697828172375,-1.840013328068963,-2.2983554103557156,-0.5740202419600111,1.5707963267948966,0.004653697828172537,-0.02,-0.1,0.0
Target_130,0.26057092188288233,-106.40194800505745,-130.18210118528657,-33.41595080965597,90.0,0.26057092188289144,-10.0,-100.0,0.0,0.0,0.0,-1.0,0.004547820521813239,-1.8570643232240647,-2.2721062928476634,-0.5832183643129616,1.5707963267948966,0.004547820521813398,-0.01,-0.1,0.0
Target_131,0.2547746255751264,-107.37100947485246,-128.66702449119873,-33.961966033948855,90.0,0.2547746255751355,0.0,-100.0,0.0,0.0,0.0,-1.0,0.004446656066821708,-1.873977636526203,-2.2456632161155996,-0.5927481277428878,1.5707963267948966,0.004446656066821867,0.0,-0.1,0.0
Target_132,0.249230710604609,-108.3334044454808,-127.14051168119113,-34.52608387332809,90.0,0.2492307106046181,10.0,-100.0,0.0,0.0,0.0,-1.0,0.004349896497135575,-1.8907745974683017,-2.2190205415070965,-0.602593841409292,1.5707963267948966,0.004349896497135733,0.01,-0.1,0.0
Target_133,0.2439230371152421,-109.29026311120995,-125.602202896535,-35.10753399225504,90.0,0.2439230371152512,20.0,-100.0,0.0,0.0,0.0,-1.0,0.004257260119125306,-1.9074749316615154,-2.1921719883024946,-0.6127420604206799,1.5707963267948966,0.004257260119125464,0.02,-0.1,0.0
Target_134,0.23883681331344198,-110.24263741234327,-124.05170144668904,-35.70566114096772,90.0,0.23883681331345108,30.0,-100.0,0.0,0.0,0.0,-1.0,0.00416848876729059,-1.9240969989276717,-2.1651106329457366,-0.6231813485112819,1.5707963267948966,0.004168488767290749,0.03,-0.1,0.0
Target_135,0.23395845754508027,-111.19151293847148,-122.4885733102094,-36.31991375131912,90.0,0.23395845754508937,40.0,-100.0,0.0,0.0,0.0,-1.0,0.004083345397049021,-1.9406580010502024,-2.137828900333604,-0.6339020790008837,1.5707963267948966,0.0040833453970491795,0.04,-0.1,0.0
Target_136,0.22927547697280581,-112.13781940134027,-120.91234619965408,-36.94983439900567,90.0,0.22927547697281492,50.0,-100.0,0.0,0.0,0.0,-1.0,0.004001611967255903,-1.9571741645601641,-2.1103185474952166,-0.6448962683293091,1.5707963267948966,0.004001611967256062,0.05,-0.1,0.0
Target_137,0.22477636056802508,-113.08243993435872,-119.32250819768225,-37.59505186795904,90.0,0.22477636056803418,60.0,-100.0,0.0,0.0,0.0,-1.0,0.00392308757256199,-1.97366090304328,-2.0825706397874804,-0.6561574375539297,1.5707963267948966,0.003923087572562148,0.06,-0.1,0.0
Target_138,0.22045048448407034,-114.02621943535826,-117.71850596059497,-38.25527460404675,90.0,0.22045048448407945,70.0,-100.0,0.0,0.0,0.0,-1.0,0.0038475867918637005,-1.9901329627485511,-2.0545755195409523,-0.6676804980951858,1.5707963267948966,0.0038475867918638593,0.07,-0.1,0.0
Target_139,0.21628802817043047,-114.96997213733982,-116.09974247498369,-38.93028538767649,90.0,0.21628802817043957,80.0,-100.0,0.0,0.0,0.0,-1.0,0.003774938224220259,-2.0066045547227223,-2.0263227669059756,-0.6794616587559918,1.5707963267948966,0.0037749382242204177,0.08,-0.1,0.0
Target_140,0.21227989983158013,-115.9144885670529,-114.46557434249254,-39.61993709045461,90.0,0.21227989983158924,90.0,-100.0,0.0,0.0,0.0,-1.0,0.0037049831878648294,-2.023089476260397,-1.9978011524628383,-0.6914983516614555,1.5707963267948966,0.0037049831878649886,0.09,-0.1,0.0
Target_141,0.208417670037633,-116.86054203214326,-112.81530855651866,-40.32414941133811,90.0,0.2084176700376421,100.0,-100.0,0.0,0.0,0.0,-1.0,0.0036375745614918302,-2.039601224126125,-1.968998580964582,-0.7037891752939833,1.5707963267948966,0.003637574561491989,0.1,-0.1,0.0
Target_142,0.20469351246497214,-117.8088947634086,-111.14819872251252,-41.04290651407888,90.0,0.20469351246498124,110.0,-100.0,0.0,0.0,0.0,-1.0,0.003572575749985818,-2.056153101756986,-1.9399020253687986,-0.7163338532589049,1.5707963267948966,0.0035725757499859767,0.11,-0.1,0.0
Target_143,0.20110015088924038,-118.76030382879534,-109.46344065988916,-41.7762555113155,90.0,0.20110015088924948,120.0,-100.0,0.0,0.0,0.0,-1.0,0.0035098597592746472,-2.072758322481307,-1.9104974500765002,-0.7291332078268826,1.5707963267948966,0.003509859759274806,0.12,-0.1,0.0
Target_144,0.19763081167373087,-119.71552692974646,-107.76016730783789,-42.52430576241565,90.0,0.19763081167373997,130.0,-100.0,0.0,0.0,0.0,-1.0,0.003449308367095449,-2.089430110684014,-1.880769722021725,-0.7421891476789506,1.5707963267948966,0.003449308367095608,0.13,-0.1,0.0
Target_145,0.19427918109987985,-120.67532818817162,-106.03744283881417,-43.28722897301424,90.0,0.19427918109988895,140.0,-100.0,0.0,0.0,0.0,-1.0,0.0033908113782712417,-2.106181802808318,-1.85070250793259,-0.755504669643782,1.5707963267948966,0.003390811378271401,0.14,-0.1,0.0
Target_146,1.1672322069631587,-120.52023089168166,-106.31656646371555,-43.16320264460279,90.0,1.1672322069631675,140.0,-90.0,0.0,0.0,0.0,-1.0,0.020372045146827,-2.1034748443236264,-1.8555741342072207,-0.7533400018538425,1.5707963267948966,0.020372045146827156,0.14,-0.09,0.0
Target_147,1.187424148893909,-119.55855299150552,-108.04085457868882,-42.40059242980567,90.0,1.187424148893918,130.0,-90.0,0.0,0.0,0.0,-1.0,0.020724461015890098,-2.0866903986218874,-1.885668639066511,-0.7400299426962916,1.5707963267948966,0.02072446101589025,0.13,-0.09,0.0
Target_148,1.208328229976055,-118.60125851117762,-109.74590841602657,-41.65283307279583,90.0,1.2083282299760638,120.0,-90.0,0.0,0.0,0.0,-1.0,0.021089306057877403,-2.0699824580289974,-1.9154274424518185,-0.7269790799038741,1.5707963267948966,0.021089306057877556,0.12,-0.09,0.0
Target_149,1.2299828698496755,-117.64757434499712,-111.43266329648444,-40.919762358518454,90.0,1.2299828698496844,110.0,-90.0,0.0,0.0,0.0,-1.0,0.02146725082200573,-2.053337529305011,-1.9448668687898916,-0.7141845822897873,1.5707963267948966,0.021467250822005884,0.11,-0.09,0.0
Target_150,1.2524293076508153,-116.69673213802912,-113.1019868238217,-40.20128103814915,90.0,1.2524293076508242,100.0,-90.0,0.0,0.0,0.0,-1.0,0.021859015066979733,-2.03674220212649,-1.9740020606229325,-0.7016447176352668,1.5707963267948966,0.02185901506697989,0.1,-0.09,0.0
Target_151,1.2757118659955986,-115.74796234941132,-114.75468472067178,-39.49735292991694,90.0,1.275711865995608,90.0,-90.0,0.0,0.0,0.0,-1.0,0.022265372368383884,-2.0201830454716587,-2.0028470804637517,-0.6893588544492798,1.5707963267948966,0.022265372368384048,0.09,-0.09,0.0
Target_152,1.2998782452499982,-114.80048826952182,-116.39150588528526,-38.80800584519294,90.0,1.2998782452500075,80.0,-90.0,0.0,0.0,0.0,-1.0,0.02268715525465881,-2.003646503200283,-2.0314149990525854,-0.6773274781318216,1.5707963267948966,0.02268715525465897,0.08,-0.09,0.0
Target_153,1.3249798522264462,-113.85351987756997,-118.0131467634838,-38.13333335894622,90.0,1.3249798522264555,70.0,-90.0,0.0,0.0,0.0,-1.0,0.023125260943939407,-1.9871187868484073,-2.0597179716620824,-0.6655522218742002,1.5707963267948966,0.02312526094393957,0.07,-0.09,0.0
Target_154,1.3510721681096247,-112.90624742231742,-119.62025511194875,-37.47349746573386,90.0,1.3510721681096332,60.0,-90.0,0.0,0.0,0.0,-1.0,0.023580657765571285,-1.9705857635907997,-2.087767303779084,-0.6540359130148068,1.5707963267948966,0.02358065776557143,0.06,-0.09,0.0
Target_155,1.3782151611970819,-111.95783460080085,-121.21343321343915,-36.82873218576002,90.0,1.3782151611970912,50.0,-90.0,0.0,0.0,0.0,-1.0,0.024054392363793472,-1.9540328371872062,-2.1155735072207635,-0.6427826359767203,1.5707963267948966,0.024054392363793635,0.05,-0.09,0.0
Target_156,1.4064737509698486,-111.00741119780463,-122.79324059098843,-36.199348211206924,90.0,1.406473750969858,40.0,-90.0,0.0,0.0,0.0,-1.0,0.024547597797298648,-1.9374448195169132,-2.143146347506296,-0.6317978133614806,1.5707963267948966,0.02454759779729881,0.04,-0.09,0.0
Target_157,1.4359183311163943,-110.05406503188763,-124.36019625598527,-35.58573871212711,90.0,1.4359183311164032,30.0,-90.0,0.0,0.0,0.0,-1.0,0.025061502667723227,-1.9208057900103974,-2.170494883093268,-0.6210883072810247,1.5707963267948966,0.02506150266772338,0.03,-0.09,0.0
Target_158,1.466625360458825,-109.09683303122134,-125.91478051378692,-34.988386454991755,90.0,1.466625360458834,20.0,-90.0,0.0,0.0,0.0,-1.0,0.025597441433255153,-1.904098939893318,-2.197627496891579,-0.6106625435997929,1.5707963267948966,0.025597441433255305,0.02,-0.09,0.0
Target_159,1.4986780323204885,-108.13469123325024,-127.4574363396701,-34.40787242707968,90.0,1.4986780323204978,10.0,-90.0,0.0,0.0,0.0,-1.0,0.02615686609130252,-1.8873063976476643,-2.224551920278313,-0.600530662458713,1.5707963267948966,0.02615686609130268,0.01,-0.09,0.0
Target_160,1.5321670347919607,-107.16654346477605,-128.98857032702426,-33.84488620819968,90.0,1.5321670347919696,0.0,-90.0,0.0,0.0,0.0,-1.0,0.026741359447638228,-1.870409031441954,-2.2512752496468322,-0.5907046992959035,1.5707963267948966,0.02674135944763838,0.0,-0.09,0.0
Target_161,1.5671914166716743,-106.19120841154046,-130.50855319825268,-33.30023839020683,90.0,1.5671914166716832,-10.0,-90.0,0.0,0.0,0.0,-1.0,0.02735265022991507,-1.8533862234528786,-2.277803955323685,-0.5811988016081254,1.5707963267948966,0.027352650229915225,-0.01,-0.09,0.0
Target_162,1.6038595766762107,-105.20740472617331,-132.01771985631956,-32.774875417507175,90.0,1.6038595766762196,-20.0,-90.0,0.0,0.0,0.0,-1.0,0.02799263035264233,-1.8362156099499676,-2.3041438824682716,-0.5720294879664514,1.5707963267948966,0.027992630352642482,-0.02,-0.09,0.0
